ma_bds,loai_tien_ich,ten_tien_ich,khoảng cách,latitude,longitude
0F1B9N,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1500.0,,
0F1B9N,công viên,Công viên Bãi Cát,762.0,,
0F1B9N,công viên,Lương Thế Vinh,1100.0,,
0F1B9N,công viên,Công Viên Văn hóa Đầm Sen,1200.0,,
0F1B9N,siêu thị,Co.opMart Phú Lâm,212.0,,
0F1B9N,siêu thị,Bách Hóa XANH,754.0,,
0F1B9N,siêu thị,Co.op Food,773.0,,
0F1B9N,trung tâm thương mại,Nhi,1400.0,,
0F1B9N,trung tâm thương mại,Phú lâm,1800.0,,
0F1B9N,trung tâm thương mại,Thiên,1900.0,,
6A4CN8,chợ,Chợ Võ Thành Trang,391.0,,
6A4CN8,chợ,Chợ Hoàng Hoa Thám,688.0,,
6A4CN8,chợ,Chợ Bàu Cát,740.0,,
6A4CN8,trường học,Trường Tiểu học - Trung học cơ sở Khai Nguyên - Cơ sở Quận Tân Bình,143.0,,
6A4CN8,trường học,Trường Tiểu học Tân Sơn Nhì,402.0,,
6A4CN8,trường học,Xuất Khẩu Lao Động Esuhai,425.0,,
6A4CN8,bệnh viện,Bệnh Viện Đa Khoa Mỹ Đức,246.0,,
6A4CN8,bệnh viện,Bệnh viện Đa khoa Tân Phú,1600.0,,
6A4CN8,bệnh viện,Bệnh viện Thống Nhất,1600.0,,
6A4CN8,công viên,Công viên Bàu Cát 3,498.0,,
6A4CN8,công viên,Công viên Nhà thi đấu Tân Bình,1500.0,,
6A4CN8,công viên,Công viên Tân Phú,1700.0,,
6A4CN8,siêu thị,Siêu thị GO! Âu Cơ,933.0,,
6A4CN8,siêu thị,Pandora Trường Chinh,1200.0,,
6A4CN8,siêu thị,Big C,1200.0,,
6A4CN8,trung tâm thương mại,LOTTE Mart Cộng Hòa,1400.0,,
6A4CN8,trung tâm thương mại,Pico Plaza,1400.0,,
6A4CN8,trung tâm thương mại,Bách hóa tổng hợp,1700.0,,
0XSTT9,chợ,Chợ Cầu Xáng,590.0,,
0XSTT9,trường học,Trường Tiểu học Cầu Xáng,194.0,,
0XSTT9,trường học,Trường Trung cấp nghề Trần Đại Nghĩa - Cơ sở 2,496.0,,
0XSTT9,trường học,Trường Trung học phổ thông Năng Khiếu Thể dục thể thao Bình Chánh,1000.0,,
0XSTT9,công viên,Công viên Văn hóa Láng Le - Bàu Cò,909.0,,
6A4G58,chợ,Chợ Ngã Ba Bầu,1200.0,,
6A4G58,chợ,Chợ Hiệp Thành,1600.0,,
6A4G58,chợ,Chợ Tân Chánh Hiệp,1800.0,,
6A4G58,trường học,Trường Trung học cơ sở Trần Quang Khải,432.0,,
6A4G58,trường học,Trường Tiểu học Võ Thị Sáu,943.0,,
6A4G58,trường học,Trường Tiểu học Nguyễn Thái Bình,1100.0,,
6A4G58,bệnh viện,Bệnh viện Đa khoa Trung Mỹ Tây,1700.0,,
6A4G58,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1700.0,,
6A4G58,công viên,The parkland,481.0,,
6A4G58,công viên,Cây xanh,535.0,,
6A4G58,công viên,Công Viên Trúc Lâm,551.0,,
6A4G58,siêu thị,CoopMart Hiệp Thành,1700.0,,
6A4G58,siêu thị,Bách Hóa Hạnh Dương,1800.0,,
6A4G58,siêu thị,Co-opmart Tô Ký,1900.0,,
6A4G58,trung tâm thương mại,SuSu,1600.0,,
6A4G58,trung tâm thương mại,Nhà Phân Phối Diana Unicharm,1900.0,,
0XUQU9,chợ,Chợ Hạnh Thông Tây,822.0,,
0XUQU9,chợ,Chợ Xóm Mới,1100.0,,
0XUQU9,chợ,Chợ An Nhơn,1400.0,,
0XUQU9,trường học,Trường Trung học cơ sở Nguyễn Du,564.0,,
0XUQU9,trường học,Trường Trung học phổ thông PHÙNG HƯNG,581.0,,
0XUQU9,trường học,Trường Tiểu học Nguyễn Thị Minh Khai,626.0,,
0XUQU9,bệnh viện,Bệnh viện Đa khoa Gò Vấp,690.0,,
0XUQU9,bệnh viện,Phòng Khám Đa Khoa Hữu Nghị,1700.0,,
0XUQU9,công viên,Công viên Hòa Bình,688.0,,
0XUQU9,công viên,Công viên Làng Hoa Gò Vấp,939.0,,
0XUQU9,công viên,Mercedes Sidewalk park,1100.0,,
0XUQU9,siêu thị,WinMart,661.0,,
0XUQU9,siêu thị,Co.opmart SCA Phạm Văn Chiêu,1700.0,,
0XUQU9,trung tâm thương mại,Lotte Department Store,728.0,,
0XUQU9,trung tâm thương mại,Thiên hương,942.0,,
0XUQU9,trung tâm thương mại,669,961.0,,
13F1R6,chợ,Chợ Bình Tiên,221.0,,
13F1R6,chợ,Chợ Minh Phụng,487.0,,
13F1R6,chợ,Chợ Bình Tây,610.0,,
13F1R6,trường học,Châu Văn Liêm,95.0,,
13F1R6,trường học,Trường Tiểu học Châu Văn Liêm,106.0,,
13F1R6,trường học,Trường Tiểu học Nhật Tảo,268.0,,
13F1R6,bệnh viện,Bệnh viện Đa khoa Bình Phú,1200.0,,
13F1R6,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1500.0,,
13F1R6,bệnh viện,Bệnh viện Công an Thành phố Hồ Chí Minh,1700.0,,
13F1R6,công viên,Công viên Lê Lợi,387.0,,
13F1R6,công viên,Công viên Cây Mai,878.0,,
13F1R6,công viên,Công viên Cửu Long,967.0,,
13F1R6,siêu thị,Co.opmart Hậu Giang,440.0,,
13F1R6,siêu thị,Siêu thị Co.opmart Tuy Lý Vương,1100.0,,
13F1R6,siêu thị,Co.opMart Phú Lâm,1500.0,,
13F1R6,trung tâm thương mại,Satra Centre Mall,494.0,,
13F1R6,trung tâm thương mại,Chợ vải Soái Kình Lâm,1300.0,,
13F1R6,trung tâm thương mại,The Garden Mall,1300.0,,
5YEBS7,chợ,Chợ Hồ Trọng Quý,488.0,,
5YEBS7,chợ,Chợ Phú Định,644.0,,
5YEBS7,chợ,Chợ Hoa Hậu Giang,793.0,,
5YEBS7,trường học,Trường Trung học cơ sở Nguyễn Văn Luông,139.0,,
5YEBS7,trường học,Trường Tiểu học Nhật Tảo,405.0,,
5YEBS7,trường học,Trường Tiểu học Hùng Vương,406.0,,
5YEBS7,bệnh viện,Bệnh viện Đa khoa Bình Phú,418.0,,
5YEBS7,bệnh viện,Nhà Thuốc Tây Quàng Hòa,1800.0,,
5YEBS7,công viên,Công viên Bình Phú,309.0,,
5YEBS7,công viên,Công viên Lò Gốm,334.0,,
5YEBS7,công viên,Công viên Phú Lâm,1300.0,,
5YEBS7,siêu thị,Siêu thị MM Mega Market Bình Phú,496.0,,
5YEBS7,siêu thị,Co.op Food,955.0,,
5YEBS7,siêu thị,Co.opmart Hậu Giang,1200.0,,
5YEBS7,trung tâm thương mại,Phú lâm,536.0,,
5YEBS7,trung tâm thương mại,Thiên,618.0,,
5YEBS7,trung tâm thương mại,Nhi,744.0,,
3DW41Q,chợ,Chợ nông sản Hóc Môn,265.0,,
3DW41Q,chợ,Chợ Đầu mối Nông Sản Thực Phẩm Hóc Môn,269.0,,
3DW41Q,chợ,Chợ Trung Chánh,724.0,,
3DW41Q,trường học,Trường Ngoại Ngữ Tin Học HUFLIT,792.0,,
3DW41Q,trường học,Trường Trung học phổ thông Bà Điểm,890.0,,
3DW41Q,trường học,Trường Trung học cơ sở Tân Xuân,1100.0,,
3DW41Q,siêu thị,Siêu thị Co.opmart Nguyễn Ảnh Thủ,610.0,,
3DW41Q,siêu thị,Co-opmart Tô Ký,1500.0,,
3DW41Q,siêu thị,Bách hóa XANH.COM,1600.0,,
3DW41Q,trung tâm thương mại,Công Ty TNHH Kim Hoàng Gia,1900.0,,
PV75AG,chợ,Chợ Phú Xuân,445.0,,
PV75AG,trường học,Trường Trung học cơ sở Phạm Hữu Lầu,309.0,,
PV75AG,trường học,Trường Tiểu học Phú Mỹ,428.0,,
PV75AG,trường học,Trường Tiểu học Phạm Hữu Lầu,481.0,,
PV75AG,công viên,Công viên KDC Belleza,738.0,,
PV75AG,công viên,Trung Tâm Văn Hóa Quận 7,1200.0,,
PV75AG,công viên,Công viên nội khu,1500.0,,
PV75AG,siêu thị,Co.opmart Huỳnh Tấn Phát,1200.0,,
EPVYC4,chợ,Chợ Long Kiểng,547.0,,
EPVYC4,chợ,Chợ Tân Kiểng 1,689.0,,
EPVYC4,chợ,Chợ Xóm Chiếu,742.0,,
EPVYC4,trường học,Trường Tiểu học Tăng Bạt Hổ B,360.0,,
EPVYC4,trường học,Trường Tiểu Học 1 Tháng 6,447.0,,
EPVYC4,trường học,Trường Tiểu học Bán trú Đống Đa,448.0,,
EPVYC4,bệnh viện,Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,793.0,,
EPVYC4,bệnh viện,Bệnh viện Phước An,974.0,,
EPVYC4,bệnh viện,Bệnh viện Đa khoa Khánh Hội,1100.0,,
EPVYC4,công viên,Công viên Phường 12,874.0,,
EPVYC4,công viên,Công viên Phường 5,927.0,,
EPVYC4,công viên,Công viên Khánh Hội,1200.0,,
EPVYC4,siêu thị,Chợ 200,146.0,,
EPVYC4,siêu thị,Co.op Food,186.0,,
EPVYC4,siêu thị,Night market,344.0,,
EPVYC4,trung tâm thương mại,Thu,724.0,,
EPVYC4,trung tâm thương mại,Chợ Dân Sinh,1500.0,,
EPVYC4,trung tâm thương mại,Trung Tâm Mua Sắm Russian,1500.0,,
UKJXBS,chợ,Chợ Hiệp Thành,913.0,,
UKJXBS,trường học,Trường Trung học cơ sở Nguyễn Chí Thanh,647.0,,
UKJXBS,trường học,Trường Tiểu học Nguyễn Thái Bình,737.0,,
UKJXBS,trường học,Trường Tiểu học Võ Thị Sáu,1000.0,,
UKJXBS,bệnh viện,188 Beauty Spa quận 12 | Viện thẩm mỹ hàng đầu tpHCM,1300.0,,
UKJXBS,công viên,The parkland,775.0,,
UKJXBS,công viên,Cây xanh,775.0,,
UKJXBS,công viên,Công Viên Trúc Lâm,874.0,,
UKJXBS,siêu thị,CoopMart Hiệp Thành,1100.0,,
UKJXBS,siêu thị,Bách Hóa Hạnh Dương,1900.0,,
UKJXBS,trung tâm thương mại,SuSu,865.0,,
UKJXBS,trung tâm thương mại,Cửa Hàng Sữa Dony,1800.0,,
UKJXBS,trung tâm thương mại,Tạp Hóa Út Huệ,1800.0,,
4JQR7F,chợ,Chợ Liên Ấp 123,784.0,,
4JQR7F,trường học,Trường Tiểu học Lại Hùng Cường,535.0,,
4JQR7F,trường học,Trường Tiểu Học Trần Quốc Toản,1200.0,,
4JQR7F,trường học,Trường Tiểu học Hoàng Văn Thụ,1300.0,,
4JQR7F,công viên,Công viên Hồ trái tim,1400.0,,
4JQR7F,trung tâm thương mại,Công Ty TNHH Trang Thiết Bị Bảo Hộ Thiên Phúc,754.0,,
4JQR7F,trung tâm thương mại,Dịch Vụ Mua Hàng Tại Mỹ,1100.0,,
KE0Y1C,chợ,Chợ Minh Phụng,417.0,,
KE0Y1C,chợ,Chợ Hoa Hậu Giang,518.0,,
KE0Y1C,chợ,Chợ Bình Thới,668.0,,
KE0Y1C,trường học,Trường Trung học cơ sở Hoàng Lê Kha,161.0,,
KE0Y1C,trường học,Trường Trung học cơ sở Nguyễn Đức Cảnh,311.0,,
KE0Y1C,trường học,Trường Tiểu học Lê Văn Tám,325.0,,
KE0Y1C,bệnh viện,Bệnh viện Đa khoa Bình Phú,1000.0,,
KE0Y1C,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1100.0,,
KE0Y1C,công viên,Công viên Cây Mai,1200.0,,
KE0Y1C,công viên,Công viên Lê Lợi,1200.0,,
KE0Y1C,công viên,Công Viên Văn hóa Đầm Sen,1400.0,,
KE0Y1C,siêu thị,Co.opmart Hậu Giang,464.0,,
KE0Y1C,siêu thị,Co.opMart Phú Lâm,755.0,,
KE0Y1C,siêu thị,Co.op Food,1100.0,,
KE0Y1C,trung tâm thương mại,Satra Centre Mall,1400.0,,
KE0Y1C,trung tâm thương mại,The Garden Mall,1600.0,,
KE0Y1C,trung tâm thương mại,Nhi,1600.0,,
132Y06,chợ,Chợ Tân Mỹ,695.0,,
132Y06,chợ,Chợ Tân Quy,1100.0,,
132Y06,chợ,Chợ Tân Kiểng 2,1300.0,,
132Y06,trường học,Trường Trung học cơ sở Nguyễn Thị Thập,70.0,,
132Y06,trường học,Trường Tiểu học Vỗ Thị Sáu,433.0,,
132Y06,trường học,Trường Tiểu Học Đinh Bộ Lĩnh,444.0,,
132Y06,bệnh viện,Phòng khám Medisen Thư An,84.0,,
132Y06,bệnh viện,Bệnh viện Phương Nam,647.0,,
132Y06,bệnh viện,Bệnh viện Tim Tâm Đức,703.0,,
132Y06,công viên,Công viên Wonderland,699.0,,
132Y06,công viên,Crescent Mall Park,1100.0,,
132Y06,công viên,Công viên Hồ Bán Nguyệt,1300.0,,
132Y06,siêu thị,WinMart,892.0,,
132Y06,siêu thị,K-Market,913.0,,
132Y06,siêu thị,Coop Food,979.0,,
132Y06,trung tâm thương mại,Crescent Mall,1100.0,,
132Y06,trung tâm thương mại,LOTTE Mart Quận 7,1200.0,,
132Y06,trung tâm thương mại,Lotte Department Store,1200.0,,
CKPJBC,chợ,Chợ Cây Điệp,798.0,,
CKPJBC,chợ,Chợ Gò Vấp,817.0,,
CKPJBC,chợ,Chợ Cây Quéo,1100.0,,
CKPJBC,trường học,Trường Tiểu học Phan Văn Trị,451.0,,
CKPJBC,trường học,Trường Trung học cơ sở Nguyễn Văn Nghi,507.0,,
CKPJBC,trường học,Trường Tiểu học Hanh Thông,561.0,,
CKPJBC,bệnh viện,Bệnh viện Quân y 175,1300.0,,
CKPJBC,bệnh viện,Bệnh viện Ung bướu,1400.0,,
CKPJBC,bệnh viện,Bệnh viện Nhân dân Gia Định,1500.0,,
CKPJBC,công viên,Công viên Bến Hải,993.0,,
CKPJBC,công viên,Công viên trung tâm HCA,1300.0,,
CKPJBC,công viên,Công viên Khu nhà ở Quân đội,1600.0,,
CKPJBC,siêu thị,emart,685.0,,
CKPJBC,siêu thị,WinMart,701.0,,
CKPJBC,siêu thị,Siêu Thị Bình Hòa,725.0,,
CKPJBC,trung tâm thương mại,Trung Tâm Thương Mại Vincom Plaza Gò Vấp,1100.0,,
CKPJBC,trung tâm thương mại,GO! Go Vap,1600.0,,
G1A7A2,chợ,Chợ Cư xá Ngân hàng,413.0,,
G1A7A2,chợ,Chợ Tân Kiểng 1,952.0,,
G1A7A2,chợ,Chợ Long Kiểng,1000.0,,
G1A7A2,trường học,Trường Trung học cơ sở Nguyễn Hữu Thọ,331.0,,
G1A7A2,trường học,Trường Tiểu học Đặng Thùy Trâm,415.0,,
G1A7A2,trường học,Trường Trung học cơ sở Tăng Bạt Hổ,473.0,,
G1A7A2,bệnh viện,Bệnh viện Phước An,1600.0,,
G1A7A2,bệnh viện,Phòng khám Medisen Thư An,1600.0,,
G1A7A2,bệnh viện,BỆNH VIỆN MẮT,1600.0,,
G1A7A2,công viên,Công viên Tôn Thất Thuyết,651.0,,
G1A7A2,công viên,Eco Green Central Park,1200.0,,
G1A7A2,công viên,Công viên Phường 5,1800.0,,
G1A7A2,siêu thị,Night market,650.0,,
G1A7A2,siêu thị,Coop Food,673.0,,
G1A7A2,siêu thị,Chợ 200,843.0,,
G1A7A2,trung tâm thương mại,Thu,1700.0,,
G1A7A2,trung tâm thương mại,Lotte Department Store,1700.0,,
G1A7A2,trung tâm thương mại,LOTTE Mart Quận 7,1800.0,,
CF0QZB,chợ,Chợ Sơn Kỳ,709.0,,
CF0QZB,chợ,Chợ Võ Thành Trang,1100.0,,
CF0QZB,chợ,Chợ Tân Phú,1700.0,,
CF0QZB,trường học,Trường Trung học cơ sở & Trung học phổ thông Nhân Văn,136.0,,
CF0QZB,trường học,Trường Trung học phổ thông Vĩnh Viễn,169.0,,
CF0QZB,trường học,Trường Đại Học CNTT Gia Định,199.0,,
CF0QZB,bệnh viện,Bệnh Viện Đa Khoa Mỹ Đức,1500.0,,
CF0QZB,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,1500.0,,
CF0QZB,công viên,Công viên Bàu Cát 3,1800.0,,
CF0QZB,siêu thị,Big C,629.0,,
CF0QZB,siêu thị,Pandora Trường Chinh,640.0,,
CF0QZB,siêu thị,Cửa Hàng 137FoodMart,670.0,,
CF0QZB,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1300.0,,
36VZQ3,chợ,Chợ Cầu Dừa,594.0,,
36VZQ3,chợ,Chợ Nancy,626.0,,
36VZQ3,chợ,Chợ Cô Giang,639.0,,
36VZQ3,trường học,Trường Tiểu học Trần Hưng Đạo,182.0,,
36VZQ3,trường học,Trường Tiểu học Chương Dương,232.0,,
36VZQ3,trường học,Trường Quốc Tế American,556.0,,
36VZQ3,bệnh viện,Bệnh Viện Thẩm Mỹ Siam Thailand,442.0,,
36VZQ3,bệnh viện,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,446.0,,
36VZQ3,bệnh viện,Bệnh viện Quận 1 (cơ sở 2),687.0,,
36VZQ3,công viên,Công viên Khánh Hội,879.0,,
36VZQ3,công viên,Công viên Phong Châu,1000.0,,
36VZQ3,công viên,Công viên Cầu Rạch Ông,1000.0,,
36VZQ3,siêu thị,Siêu Thị Tiện Lợi US,204.0,,
36VZQ3,siêu thị,Mini Stop,231.0,,
36VZQ3,siêu thị,Circle K,355.0,,
36VZQ3,trung tâm thương mại,Tạp Hóa Trương Thịnh,218.0,,
36VZQ3,trung tâm thương mại,Tạp Hóa Quỳnh Loan,255.0,,
36VZQ3,trung tâm thương mại,Trung Tâm Mua Sắm Russian,629.0,,
Q5YEMU,chợ,Chợ Hoa Hậu Giang,229.0,,
Q5YEMU,chợ,Chợ Minh Phụng,341.0,,
Q5YEMU,chợ,Chợ Bình Tiên,539.0,,
Q5YEMU,trường học,Trường Trung học cơ sở&Trung học phổ thông Phan Bội Châu Thành phố Hồ Chí Minh,222.0,,
Q5YEMU,trường học,Trường Tiểu học Bình Tiên,231.0,,
Q5YEMU,trường học,Trường Trung Cấp Tây Nam Á,234.0,,
Q5YEMU,bệnh viện,Bệnh viện Đa khoa Bình Phú,677.0,,
Q5YEMU,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,1600.0,,
Q5YEMU,công viên,Công viên Lê Lợi,991.0,,
Q5YEMU,công viên,Công viên Bình Phú,1100.0,,
Q5YEMU,công viên,Công viên Lò Gốm,1200.0,,
Q5YEMU,siêu thị,Co.opmart Hậu Giang,340.0,,
Q5YEMU,siêu thị,Co.opMart Phú Lâm,966.0,,
Q5YEMU,siêu thị,Co.op Food,1000.0,,
Q5YEMU,trung tâm thương mại,Satra Centre Mall,1000.0,,
Q5YEMU,trung tâm thương mại,Nhi,1300.0,,
Q5YEMU,trung tâm thương mại,Phú lâm,1400.0,,
AH8T7Y,chợ,Chợ Long Kiểng,346.0,,
AH8T7Y,chợ,Chợ Tân Kiểng 1,424.0,,
AH8T7Y,chợ,Chợ Tân Quy,1000.0,,
AH8T7Y,trường học,Trường PT Dân Lập Văn Hiến,152.0,,
AH8T7Y,trường học,Trường Tiểu Học 1 Tháng 6,156.0,,
AH8T7Y,trường học,Trường Tiểu học Tăng Bạt Hổ B,191.0,,
AH8T7Y,bệnh viện,Bệnh viện Phước An,898.0,,
AH8T7Y,bệnh viện,Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,1100.0,,
AH8T7Y,bệnh viện,Bệnh viện Đa khoa Tân Hưng,1300.0,,
AH8T7Y,công viên,Công viên Phường 5,1000.0,,
AH8T7Y,công viên,Công viên Tôn Thất Thuyết,1200.0,,
AH8T7Y,công viên,Công viên Phường 12,1200.0,,
AH8T7Y,siêu thị,Night market,123.0,,
AH8T7Y,siêu thị,Chợ 200,188.0,,
AH8T7Y,siêu thị,Satra Foods,299.0,,
AH8T7Y,trung tâm thương mại,Thu,1000.0,,
AH8T7Y,trung tâm thương mại,Lotte Department Store,1600.0,,
AH8T7Y,trung tâm thương mại,LOTTE Mart Quận 7,1600.0,,
EP1TM4,chợ,Chợ Tân Hương,388.0,,
EP1TM4,chợ,Chợ Tân Phú 2,829.0,,
EP1TM4,chợ,Chợ Tân Phú,1100.0,,
EP1TM4,trường học,Trường Giáo dục thường xuyên quận Tân Phú,420.0,,
EP1TM4,trường học,Trường Trung học cơ sở Nguyễn Huệ,453.0,,
EP1TM4,trường học,Trường Tiểu học Lê Văn Tám,467.0,,
EP1TM4,bệnh viện,Bệnh Viện Đa Khoa Mỹ Đức,1900.0,,
EP1TM4,bệnh viện,Bệnh viện Đa khoa Tân Phú,1900.0,,
EP1TM4,bệnh viện,Yoga trị liệu l Ci Yoga Therapy CN Celadon,2000.0,,
EP1TM4,công viên,Địa đạo Phú Thọ Hòa,1000.0,,
EP1TM4,công viên,Công viên Tân Phú,1500.0,,
EP1TM4,công viên,Công viên Bàu Cát 3,1600.0,,
EP1TM4,siêu thị,Cửa Hàng Cung Cấp Đồ Hóa Trang Hoa Chí Tín,485.0,,
EP1TM4,siêu thị,Cửa Hàng 137FoodMart,818.0,,
EP1TM4,siêu thị,Phụ Kiện Bida Minh Điền,874.0,,
EP1TM4,trung tâm thương mại,Cửa Hàng Gạo Hạt Ngọc Trời,1100.0,,
EP1TM4,trung tâm thương mại,Nhà đậu xe Aeon Mall Tân Phú Celadon;Commercial_AEONMallTanPhu Storie 4,1500.0,,
EP1TM4,trung tâm thương mại,Cửa Hàng Thực Phẩm Tiện Lợi Satra Food,1700.0,,
UCFD1S,chợ,Chợ Phước Bình,604.0,,
UCFD1S,chợ,Chợ Phước Long B,982.0,,
UCFD1S,chợ,Chợ Tăng Nhơn Phú B,1500.0,,
UCFD1S,trường học,Trường Tiểu học Nguyễn Văn Bá,180.0,,
UCFD1S,trường học,Trường Trung học phổ thông Phước Long,656.0,,
UCFD1S,trường học,Phân Viện Phật Học Miền Nam,699.0,,
UCFD1S,bệnh viện,Trạm y tế Phước Bình,724.0,,
UCFD1S,siêu thị,Cửa Hàng Thú Cưng Haru,1100.0,,
UCFD1S,trung tâm thương mại,tiến đạt,773.0,,
UCFD1S,trung tâm thương mại,Tạp Hóa An nhiên,910.0,,
UCFD1S,trung tâm thương mại,sỹ diễm,1700.0,,
PV73UG,chợ,Ho Thi Ky Food Street,342.0,,
PV73UG,chợ,An Dong Market,453.0,,
PV73UG,chợ,Chợ Hoa Hồ Thị Kỷ,483.0,,
PV73UG,trường học,Trường Trung học cơ sở Phan Sào Nam,116.0,,
PV73UG,trường học,Trung Tâm Giáo dục thường xuyên Quận 10,320.0,,
PV73UG,trường học,Trường Tiểu học Hồ Thị Kỷ,353.0,,
PV73UG,bệnh viện,Bệnh viện Nhi đồng 1,536.0,,
PV73UG,bệnh viện,Bệnh viện Đa Khoa Vạn Hạnh,570.0,,
PV73UG,bệnh viện,Bệnh Viện Hòa Hảo,886.0,,
PV73UG,công viên,Công viên Vườn Lài,498.0,,
PV73UG,công viên,Khu du lịch Kỳ Hòa,527.0,,
PV73UG,công viên,Công viên số 1 Lý Thái Tổ,581.0,,
PV73UG,siêu thị,Busy Morning Market,517.0,,
PV73UG,siêu thị,Co.op Xtra,597.0,,
PV73UG,siêu thị,Siêu Thị Co.opmart,626.0,,
PV73UG,trung tâm thương mại,Cừa hàng Saigon Hobby,446.0,,
PV73UG,trung tâm thương mại,Vạn Hạnh Mall,586.0,,
PV73UG,trung tâm thương mại,Saigon Mall Cao Thắng,893.0,,
5YMYJ7,chợ,Chợ Bà Hoa,747.0,,
5YMYJ7,chợ,Chợ Hoàng Hoa Thám,751.0,,
5YMYJ7,chợ,Chợ Tân Bình,1100.0,,
5YMYJ7,trường học,"Trường Tiểu hoc, Trung học cơ sở & Trung học phổ thông Thanh Bình",198.0,,
5YMYJ7,trường học,Trường Tiểu học Cách Mạng Tháng Tám CS1,310.0,,
5YMYJ7,trường học,Trường Trung học phổ thông Nguyễn Thượng Hiền,334.0,,
5YMYJ7,bệnh viện,Bệnh viện Đa khoa Tân Bình,300.0,,
5YMYJ7,bệnh viện,Bệnh viện Thống Nhất,527.0,,
5YMYJ7,bệnh viện,Bệnh viện 1A,750.0,,
5YMYJ7,công viên,Công viên Nhà thi đấu Tân Bình,155.0,,
5YMYJ7,công viên,Công viên Bàu Cát 3,1300.0,,
5YMYJ7,công viên,Công viên Hoàng Văn Thụ,1500.0,,
5YMYJ7,siêu thị,Bách Hóa Xanh,1000.0,,
5YMYJ7,siêu thị,WinMart,1100.0,,
5YMYJ7,siêu thị,Siêu thị GO! Âu Cơ,1600.0,,
5YMYJ7,trung tâm thương mại,Pico Plaza,565.0,,
5YMYJ7,trung tâm thương mại,LOTTE Mart Cộng Hòa,577.0,,
5YMYJ7,trung tâm thương mại,Bách hóa tổng hợp,1500.0,,
17U9T6,chợ,Chợ Chim Xanh,288.0,,
17U9T6,chợ,Chợ Hoa Tươi Đầm Sen,464.0,,
17U9T6,chợ,Chợ Phú Trung,797.0,,
17U9T6,trường học,Trung tâm Giáo dục Thường xuyên Quận 11,260.0,,
17U9T6,trường học,Trường Trung học cơ sở Lê Quý Đôn,421.0,,
17U9T6,trường học,Trường Trung học phổ thông Trần Quang Khải,423.0,,
17U9T6,bệnh viện,Bệnh viện Đa khoa Lãnh Binh Thăng,745.0,,
17U9T6,bệnh viện,Trung Tâm Hiến Múa Nhân Đạo,1400.0,,
17U9T6,bệnh viện,Bệnh viện Trưng Vương,1500.0,,
17U9T6,công viên,Công viên Phú Hòa,253.0,,
17U9T6,công viên,Công viên Lãnh Binh Thăng,610.0,,
17U9T6,công viên,Công viên Dương Đình Nghệ,664.0,,
17U9T6,siêu thị,Siêu Thị Co.opMart - Phú Thọ,847.0,,
17U9T6,siêu thị,Siêu Thị Auchan Lũy Bán Bích,1700.0,,
17U9T6,siêu thị,USAMua - Mua Hàng Mỹ,1700.0,,
17U9T6,trung tâm thương mại,Lotte Department Store,1300.0,,
17U9T6,trung tâm thương mại,Lotteria,1300.0,,
17U9T6,trung tâm thương mại,The Garden Mall,1800.0,,
J21XX0,chợ,Chợ Hạnh Thông Tây,1400.0,,
J21XX0,chợ,Chợ An Nhơn,1500.0,,
J21XX0,trường học,Trường Trung học cơ sở - Trung học phổ thông Bán Trú Nội Trú Hồng Hà - Cơ Sở 4,376.0,,
J21XX0,trường học,Trường Trung học cơ sở&Trung học phổ thông Hồng Hà,389.0,,
